Processing ALRS
window_size: 7, sma_window_size: 17, silhouette_score: 0.26946165041819514, best_count_of_clusters: 35
window_size: 7, sma_window_size: 18, silhouette_score: 0.24037933045080745, best_count_of_clusters: 24
window_size: 7, sma_window_size: 19, silhouette_score: 0.25172593782099995, best_count_of_clusters: 31
window_size: 7, sma_window_size: 20, silhouette_score: 0.21265913963410044, best_count_of_clusters: 22
window_size: 7, sma_window_size: 21, silhouette_score: 0.2378874575079569, best_count_of_clusters: 31
window_size: 7, sma_window_size: 22, silhouette_score: 0.22032558409436134, best_count_of_clusters: 25
window_size: 7, sma_window_size: 23, silhouette_score: 0.21575986858048518, best_count_of_clusters: 23
window_size: 7, sma_window_size: 24, silhouette_score: 0.2322298156484562, best_count_of_clusters: 36
window_size: 7, sma_window_size: 25, silhouette_score: 0.24255958721593768, best_count_of_clusters: 36
window_size: 7, sma_window_size: 26, silhouette_score: 0.22075890942961796, best_count_of_clusters: 33
window_size: 7, sma_window_size: 27, silhouette_score: 0.21928594260561704, best_count_of_clusters: 40
window_size: 7, sma_window_size: 28, silhouette_score: 0.24300332108991296, best_count_of_clusters: 40
window_size: 7, sma_window_size: 29, silhouette_score: 0.21644626700548567, best_count_of_clusters: 40
window_size: 7, sma_window_size: 30, silhouette_score: 0.2393533400929246, best_count_of_clusters: 37
window_size: 7, sma_window_size: 31, silhouette_score: 0.2291695707936874, best_count_of_clusters: 40
window_size: 7, sma_window_size: 32, silhouette_score: 0.22997047929561004, best_count_of_clusters: 36
window_size: 7, sma_window_size: 33, silhouette_score: 0.24429300051574984, best_count_of_clusters: 37
window_size: 7, sma_window_size: 34, silhouette_score: 0.21086519224817274, best_count_of_clusters: 39
window_size: 7, sma_window_size: 35, silhouette_score: 0.20878471838942553, best_count_of_clusters: 37
window_size: 7, sma_window_size: 36, silhouette_score: 0.22974543057723912, best_count_of_clusters: 33
window_size: 7, sma_window_size: 37, silhouette_score: 0.22564744025094363, best_count_of_clusters: 32
window_size: 7, sma_window_size: 38, silhouette_score: 0.24144350798734462, best_count_of_clusters: 38
window_size: 7, sma_window_size: 39, silhouette_score: 0.23929669034300455, best_count_of_clusters: 40
window_size: 7, sma_window_size: 40, silhouette_score: 0.22326724685478497, best_count_of_clusters: 36
window_size: 7, sma_window_size: 41, silhouette_score: 0.24165093827847825, best_count_of_clusters: 40
window_size: 7, sma_window_size: 42, silhouette_score: 0.24774109563259622, best_count_of_clusters: 40
window_size: 7, sma_window_size: 43, silhouette_score: 0.22300688576014308, best_count_of_clusters: 32
window_size: 7, sma_window_size: 44, silhouette_score: 0.2321665568699126, best_count_of_clusters: 38
window_size: 7, sma_window_size: 45, silhouette_score: 0.23136573050234777, best_count_of_clusters: 36
window_size: 7, sma_window_size: 46, silhouette_score: 0.24911805187507643, best_count_of_clusters: 40
window_size: 7, sma_window_size: 47, silhouette_score: 0.21617404666075965, best_count_of_clusters: 34
